 Subject: Finance and Insurance 
 Topic : Exchange Rates 
" Title  : M700041 - Exchange Rates, (As At End Of Period), Monthly "
, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
 Variables , 1988 Jan , 1988 Feb , 1988 Mar , 1988 Apr , 1988 May , 1988 Jun , 1988 Jul , 1988 Aug , 1988 Sep , 1988 Oct , 1988 Nov , 1988 Dec , 1989 Jan , 1989 Feb , 1989 Mar , 1989 Apr , 1989 May , 1989 Jun , 1989 Jul , 1989 Aug , 1989 Sep , 1989 Oct , 1989 Nov , 1989 Dec , 1990 Jan , 1990 Feb , 1990 Mar , 1990 Apr , 1990 May , 1990 Jun , 1990 Jul , 1990 Aug , 1990 Sep , 1990 Oct , 1990 Nov , 1990 Dec , 1991 Jan , 1991 Feb , 1991 Mar , 1991 Apr , 1991 May , 1991 Jun , 1991 Jul , 1991 Aug , 1991 Sep , 1991 Oct , 1991 Nov , 1991 Dec , 1992 Jan , 1992 Feb , 1992 Mar , 1992 Apr , 1992 May , 1992 Jun , 1992 Jul , 1992 Aug , 1992 Sep , 1992 Oct , 1992 Nov , 1992 Dec , 1993 Jan , 1993 Feb , 1993 Mar , 1993 Apr , 1993 May , 1993 Jun , 1993 Jul , 1993 Aug , 1993 Sep , 1993 Oct , 1993 Nov , 1993 Dec , 1994 Jan , 1994 Feb , 1994 Mar , 1994 Apr , 1994 May , 1994 Jun , 1994 Jul , 1994 Aug , 1994 Sep , 1994 Oct , 1994 Nov , 1994 Dec , 1995 Jan , 1995 Feb , 1995 Mar , 1995 Apr , 1995 May , 1995 Jun , 1995 Jul , 1995 Aug , 1995 Sep , 1995 Oct , 1995 Nov , 1995 Dec , 1996 Jan , 1996 Feb , 1996 Mar , 1996 Apr , 1996 May , 1996 Jun , 1996 Jul , 1996 Aug , 1996 Sep , 1996 Oct , 1996 Nov , 1996 Dec , 1997 Jan , 1997 Feb , 1997 Mar , 1997 Apr , 1997 May , 1997 Jun , 1997 Jul , 1997 Aug , 1997 Sep , 1997 Oct , 1997 Nov , 1997 Dec , 1998 Jan , 1998 Feb , 1998 Mar , 1998 Apr , 1998 May , 1998 Jun , 1998 Jul , 1998 Aug , 1998 Sep , 1998 Oct , 1998 Nov , 1998 Dec , 1999 Jan , 1999 Feb , 1999 Mar , 1999 Apr , 1999 May , 1999 Jun , 1999 Jul , 1999 Aug , 1999 Sep , 1999 Oct , 1999 Nov , 1999 Dec , 2000 Jan , 2000 Feb , 2000 Mar , 2000 Apr , 2000 May , 2000 Jun , 2000 Jul , 2000 Aug , 2000 Sep , 2000 Oct , 2000 Nov , 2000 Dec , 2001 Jan , 2001 Feb , 2001 Mar , 2001 Apr , 2001 May , 2001 Jun , 2001 Jul , 2001 Aug , 2001 Sep , 2001 Oct , 2001 Nov , 2001 Dec , 2002 Jan , 2002 Feb , 2002 Mar , 2002 Apr , 2002 May , 2002 Jun , 2002 Jul , 2002 Aug , 2002 Sep , 2002 Oct , 2002 Nov , 2002 Dec , 2003 Jan , 2003 Feb , 2003 Mar , 2003 Apr , 2003 May , 2003 Jun , 2003 Jul , 2003 Aug , 2003 Sep , 2003 Oct , 2003 Nov , 2003 Dec , 2004 Jan , 2004 Feb , 2004 Mar , 2004 Apr , 2004 May , 2004 Jun , 2004 Jul , 2004 Aug , 2004 Sep , 2004 Oct , 2004 Nov , 2004 Dec , 2005 Jan , 2005 Feb , 2005 Mar , 2005 Apr , 2005 May , 2005 Jun , 2005 Jul , 2005 Aug , 2005 Sep , 2005 Oct , 2005 Nov , 2005 Dec , 2006 Jan , 2006 Feb , 2006 Mar , 2006 Apr , 2006 May , 2006 Jun , 2006 Jul , 2006 Aug , 2006 Sep , 2006 Oct , 2006 Nov , 2006 Dec , 2007 Jan , 2007 Feb , 2007 Mar , 2007 Apr , 2007 May , 2007 Jun , 2007 Jul , 2007 Aug , 2007 Sep , 2007 Oct , 2007 Nov , 2007 Dec , 2008 Jan , 2008 Feb , 2008 Mar , 2008 Apr , 2008 May , 2008 Jun , 2008 Jul , 2008 Aug , 2008 Sep , 2008 Oct , 2008 Nov , 2008 Dec , 2009 Jan , 2009 Feb , 2009 Mar , 2009 Apr , 2009 May , 2009 Jun , 2009 Jul , 2009 Aug , 2009 Sep , 2009 Oct , 2009 Nov , 2009 Dec , 2010 Jan , 2010 Feb , 2010 Mar , 2010 Apr , 2010 May , 2010 Jun , 2010 Jul , 2010 Aug , 2010 Sep , 2010 Oct , 2010 Nov , 2010 Dec , 2011 Jan , 2011 Feb , 2011 Mar , 2011 Apr , 2011 May , 2011 Jun , 2011 Jul , 2011 Aug , 2011 Sep , 2011 Oct , 2011 Nov , 2011 Dec , 2012 Jan , 2012 Feb , 2012 Mar , 2012 Apr , 2012 May , 2012 Jun , 2012 Jul , 2012 Aug , 2012 Sep , 2012 Oct , 2012 Nov , 2012 Dec , 2013 Jan , 2013 Feb , 2013 Mar , 2013 Apr , 2013 May , 2013 Jun , 2013 Jul , 2013 Aug , 2013 Sep , 2013 Oct , 2013 Nov , 2013 Dec , 2014 Jan , 2014 Feb , 2014 Mar , 2014 Apr , 2014 May , 2014 Jun , 2014 Jul , 2014 Aug , 2014 Sep , 2014 Oct , 2014 Nov , 2014 Dec , 2015 Jan , 2015 Feb , 2015 Mar , 2015 Apr , 2015 May , 2015 Jun , 2015 Jul , 2015 Aug , 2015 Sep , 2015 Oct , 2015 Nov , 2015 Dec , 2016 Jan , 2016 Feb , 2016 Mar , 2016 Apr , 2016 May , 2016 Jun , 2016 Jul , 2016 Aug , 2016 Sep , 2016 Oct , 2016 Nov , 2016 Dec , 2017 Jan , 2017 Feb , 2017 Mar , 2017 Apr , 2017 May , 2017 Jun , 2017 Jul , 2017 Aug , 2017 Sep , 2017 Oct , 2017 Nov , 2017 Dec , 2018 Jan , 2018 Feb , 2018 Mar , 2018 Apr , 2018 May , 2018 Jun , 2018 Jul , 2018 Aug , 2018 Sep , 2018 Oct , 2018 Nov , 2018 Dec , 2019 Jan , 2019 Feb , 2019 Mar , 2019 Apr , 2019 May , 2019 Jun , 2019 Jul , 2019 Aug , 2019 Sep , 2019 Oct , 2019 Nov , 2019 Dec , 2020 Jan , 2020 Feb , 2020 Mar , 2020 Apr , 2020 May , 2020 Jun , 2020 Jul , 2020 Aug ,
 US Dollar (Singapore Dollar Per US Dollar) , 2.0182 , 2.0108 , 2.0045 , 2.0016 , 2.0189 , 2.0413 , 2.0378 , 2.0399 , 2.0408 , 1.9989 , 1.9428 , 1.9462 , 1.9315 , 1.9295 , 1.9589 , 1.9485 , 1.958 , 1.966 , 1.9556 , 1.9657 , 1.9603 , 1.9569 , 1.9512 , 1.8944 , 1.8674 , 1.8682 , 1.8843 , 1.8768 , 1.8495 , 1.8396 , 1.8103 , 1.7655 , 1.7632 , 1.7048 , 1.7185 , 1.7445 , 1.7312 , 1.7267 , 1.7931 , 1.7703 , 1.7649 , 1.7655 , 1.7679 , 1.7195 , 1.6895 , 1.6894 , 1.6643 , 1.6305 , 1.6353 , 1.6438 , 1.6605 , 1.6553 , 1.634 , 1.6173 , 1.6126 , 1.5989 , 1.5923 , 1.6187 , 1.6368 , 1.6449 , 1.6423 , 1.6451 , 1.6406 , 1.6151 , 1.6068 , 1.6233 , 1.6179 , 1.6057 , 1.5877 , 1.5785 , 1.6012 , 1.608 , 1.5958 , 1.5829 , 1.5692 , 1.5549 , 1.5327 , 1.5241 , 1.5132 , 1.4998 , 1.4838 , 1.4711 , 1.4638 , 1.4607 , 1.4523 , 1.4495 , 1.4191 , 1.3923 , 1.3902 , 1.3965 , 1.3945 , 1.4228 , 1.4205 , 1.416 , 1.4124 , 1.4143 , 1.4197 , 1.412 , 1.408 , 1.4065 , 1.4097 , 1.4099 , 1.4136 , 1.4073 , 1.408 , 1.4093 , 1.4025 , 1.3998 , 1.4085 , 1.4248 , 1.4451 , 1.4445 , 1.43 , 1.43 , 1.4713 , 1.5285 , 1.5295 , 1.5885 , 1.5917 , 1.6755 , 1.7545 , 1.619 , 1.606 , 1.5847 , 1.6775 , 1.7068 , 1.725 , 1.78 , 1.685 , 1.622 , 1.6549 , 1.6605 , 1.6898 , 1.7245 , 1.7322 , 1.7005 , 1.7283 , 1.7013 , 1.6876 , 1.6838 , 1.7026 , 1.67 , 1.6833 , 1.666 , 1.7055 , 1.7144 , 1.7189 , 1.7049 , 1.7305 , 1.7294 , 1.7333 , 1.7206 , 1.741 , 1.7571 , 1.7583 , 1.7315 , 1.7443 , 1.741 , 1.8005 , 1.8185 , 1.8075 , 1.8207 , 1.8015 , 1.7393 , 1.7651 , 1.8235 , 1.8308 , 1.851 , 1.832 , 1.8345 , 1.8425 , 1.8093 , 1.7855 , 1.7645 , 1.7637 , 1.7485 , 1.777 , 1.7658 , 1.7627 , 1.7365 , 1.7377 , 1.7377 , 1.7656 , 1.7741 , 1.7299 , 1.7567 , 1.7598 , 1.7573 , 1.7285 , 1.7365 , 1.726 , 1.7008 , 1.702 , 1.7032 , 1.679 , 1.7038 , 1.6981 , 1.7163 , 1.7243 , 1.713 , 1.6908 , 1.6621 , 1.6417 , 1.6338 , 1.6397 , 1.6266 , 1.6498 , 1.6474 , 1.6638 , 1.6832 , 1.6621 , 1.6841 , 1.6891 , 1.6919 , 1.6922 , 1.6642 , 1.6244 , 1.6247 , 1.6183 , 1.5831 , 1.5764 , 1.5894 , 1.5777 , 1.5729 , 1.5869 , 1.5625 , 1.5442 , 1.5336 , 1.5369 , 1.5306 , 1.5172 , 1.5198 , 1.5279 , 1.5326 , 1.5117 , 1.5224 , 1.4909 , 1.4492 , 1.4458 , 1.4412 , 1.4184 , 1.3929 , 1.3799 , 1.3619 , 1.3651 , 1.3616 , 1.3676 , 1.416 , 1.4314 , 1.4807 , 1.5072 , 1.4392 , 1.5082 , 1.5412 , 1.5194 , 1.4788 , 1.4505 , 1.4498 , 1.4408 , 1.4419 , 1.4141 , 1.3968 , 1.3828 , 1.4034 , 1.4046 , 1.4087 , 1.4028 , 1.3682 , 1.4017 , 1.4013 , 1.3623 , 1.3557 , 1.3175 , 1.2987 , 1.3191 , 1.2875 , 1.2865 , 1.2738 , 1.2617 , 1.2277 , 1.2328 , 1.2292 , 1.2041 , 1.2046 , 1.3003 , 1.2502 , 1.2956 , 1.3007 , 1.2547 , 1.2474 , 1.2572 , 1.2372 , 1.2882 , 1.2737 , 1.2454 , 1.2523 , 1.2254 , 1.2205 , 1.2209 , 1.2221 , 1.2389 , 1.2363 , 1.2436 , 1.2342 , 1.2613 , 1.2652 , 1.2738 , 1.2757 , 1.2572 , 1.2394 , 1.2555 , 1.2653 , 1.2759 , 1.2672 , 1.2605 , 1.2565 , 1.2548 , 1.249 , 1.2458 , 1.2492 , 1.2728 , 1.2779 , 1.3025 , 1.3213 , 1.3512 , 1.3568 , 1.3765 , 1.323 , 1.3476 , 1.3474 , 1.3728 , 1.4135 , 1.4253 , 1.4018 , 1.4131 , 1.4139 , 1.4277 , 1.4085 , 1.3511 , 1.3445 , 1.3796 , 1.349 , 1.3475 , 1.363 , 1.3656 , 1.3921 , 1.425 , 1.4463 , 1.4196 , 1.404 , 1.3978 , 1.3964 , 1.3847 , 1.3773 , 1.3579 , 1.3584 , 1.3584 , 1.3605 , 1.3476 , 1.3366 , 1.3091 , 1.3258 , 1.3117 , 1.3238 , 1.3382 , 1.365 , 1.3619 , 1.3684 , 1.3671 , 1.3865 , 1.3705 , 1.3648 , 1.3465 , 1.3487 , 1.3559 , 1.362 , 1.3789 , 1.3535 , 1.3694 , 1.3887 , 1.3813 , 1.3605 , 1.366 , 1.3472 , 1.3619 , 1.3977 , 1.4247 , 1.4108 , 1.4143 , 1.3932 , 1.3752 , 1.3579 ,
 Sterling Pound (Singapore Dollar Per Pound Sterling) , 3.5944 , 3.5691 , 3.7634 , 3.7534 , 3.7297 , 3.5171 , 3.5132 , 3.4434 , 3.436 , 3.544 , 3.5892 , 3.4929 , 3.4081 , 3.3611 , 3.306 , 3.2988 , 3.0741 , 3.0424 , 3.2424 , 3.0988 , 3.1722 , 3.089 , 3.0545 , 3.0467 , 3.1353 , 3.1506 , 3.101 , 3.0564 , 3.1229 , 3.1967 , 3.3466 , 3.3792 , 3.2989 , 3.3311 , 3.3382 , 3.3451 , 3.3922 , 3.3165 , 3.1163 , 3.0019 , 3.0241 , 2.8769 , 2.8339 , 2.8965 , 2.9507 , 2.9428 , 2.9391 , 3.0454 , 2.9165 , 2.8946 , 2.8786 , 2.9257 , 2.991 , 3.0773 , 3.1075 , 3.1661 , 2.8549 , 2.5163 , 2.4748 , 2.4867 , 2.5015 , 2.3492 , 2.4507 , 2.5365 , 2.5026 , 2.4527 , 2.4017 , 2.3967 , 2.3974 , 2.349 , 2.3833 , 2.3802 , 2.3865 , 2.3533 , 2.3246 , 2.3528 , 2.312 , 2.3555 , 2.31 , 2.3014 , 2.344 , 2.3891 , 2.2865 , 2.2782 , 2.308 , 2.2962 , 2.2781 , 2.2522 , 2.2305 , 2.2213 , 2.2333 , 2.2008 , 2.2451 , 2.2313 , 2.1707 , 2.1884 , 2.1391 , 2.1642 , 2.1493 , 2.1212 , 2.1575 , 2.1834 , 2.2023 , 2.1907 , 2.2014 , 2.2988 , 2.3544 , 2.367 , 2.2676 , 2.3188 , 2.3609 , 2.3581 , 2.3434 , 2.3793 , 2.41 , 2.4708 , 2.4626 , 2.6512 , 2.6669 , 2.7771 , 2.9087 , 2.6611 , 2.6926 , 2.6479 , 2.7274 , 2.8461 , 2.823 , 2.9757 , 2.8783 , 2.7242 , 2.733 , 2.7666 , 2.7828 , 2.7605 , 2.7914 , 2.7401 , 2.7686 , 2.2782 , 2.7229 , 2.6803 , 2.8002 , 2.7371 , 2.7007 , 2.6914 , 2.7653 , 2.7404 , 2.7406 , 2.6814 , 2.5934 , 2.6252 , 2.6067 , 2.5051 , 2.5479 , 2.5483 , 2.4999 , 2.5818 , 2.5495 , 2.5107 , 2.5714 , 2.6086 , 2.577 , 2.5663 , 2.5739 , 2.5377 , 2.5983 , 2.6506 , 2.6093 , 2.688 , 2.5914 , 2.6036 , 2.6284 , 2.6375 , 2.6164 , 2.6962 , 2.7701 , 2.7066 , 2.7806 , 2.7558 , 2.7332 , 2.7839 , 2.8748 , 2.7448 , 2.7829 , 2.8295 , 2.857 , 2.9048 , 2.8442 , 2.7722 , 2.8853 , 2.946 , 2.9587 , 3.0294 , 3.0911 , 3.1742 , 3.0778 , 3.0256 , 3.1164 , 3.1038 , 3.1343 , 3.082 , 3.0406 , 3.0444 , 3.1016 , 3.1455 , 3.0903 , 3.1274 , 3.101 , 3.1454 , 3.0177 , 3.0425 , 2.916 , 3.0088 , 2.9765 , 3.0031 , 2.9094 , 2.8717 , 2.8932 , 2.8283 , 2.8247 , 2.851 , 2.9674 , 2.9132 , 2.9437 , 2.9951 , 2.9792 , 2.9688 , 3.0079 , 3.0102 , 3.0175 , 3.0053 , 2.978 , 3.034 , 3.0283 , 3.0684 , 3.0721 , 3.069 , 3.018 , 2.9991 , 2.9812 , 2.8798 , 2.8144 , 2.7692 , 2.7529 , 2.6812 , 2.6977 , 2.7142 , 2.7094 , 2.5933 , 2.5775 , 2.4249 , 2.3202 , 2.0769 , 2.141 , 2.1998 , 2.1771 , 2.1925 , 2.3153 , 2.4129 , 2.3815 , 2.3409 , 2.2662 , 2.3153 , 2.2925 , 2.2541 , 2.2677 , 2.1516 , 2.1143 , 2.1003 , 2.0284 , 2.1108 , 2.1263 , 2.0955 , 2.0872 , 2.0708 , 2.0511 , 1.9887 , 2.0401 , 2.0493 , 2.0296 , 2.0444 , 2.0391 , 1.9802 , 1.9697 , 1.9652 , 2.0273 , 1.9969 , 2.0204 , 2.0048 , 1.9741 , 1.9874 , 2.0083 , 2.0149 , 1.9932 , 1.9889 , 1.9586 , 1.9779 , 1.9915 , 1.9631 , 1.9589 , 1.9752 , 1.9586 , 1.8755 , 1.8823 , 1.9112 , 1.9202 , 1.932 , 1.9394 , 1.979 , 2.0325 , 1.985 , 2.055 , 2.0852 , 2.1126 , 2.1142 , 2.0961 , 2.1143 , 2.0997 , 2.127 , 2.1079 , 2.0717 , 2.0692 , 2.0439 , 2.0464 , 2.0563 , 2.0363 , 2.0942 , 2.035 , 2.0401 , 2.0665 , 2.1189 , 2.1431 , 2.1806 , 2.1613 , 2.1477 , 2.124 , 2.0957 , 2.0487 , 1.9509 , 1.9372 , 1.9686 , 2.0299 , 1.8083 , 1.7794 , 1.7862 , 1.771 , 1.6968 , 1.7784 , 1.7768 , 1.7752 , 1.7455 , 1.7452 , 1.8033 , 1.7753 , 1.793 , 1.782 , 1.7541 , 1.8224 , 1.7965 , 1.8157 , 1.7987 , 1.8566 , 1.843 , 1.847 , 1.8243 , 1.7807 , 1.7902 , 1.7872 , 1.7799 , 1.7879 , 1.7616 , 1.7513 , 1.7318 , 1.7681 , 1.7934 , 1.7714 , 1.7626 , 1.7389 , 1.7152 , 1.6642 , 1.6909 , 1.6971 , 1.7593 , 1.7638 , 1.7686 , 1.7833 , 1.7993 , 1.7583 , 1.7581 , 1.7436 , 1.7143 , 1.7856 , 1.8137 ,
 Swiss Franc (Singapore Dollar Per Swiss Franc) , 1.4894 , 1.4505 , 1.4626 , 1.4452 , 1.4044 , 1.3586 , 1.3098 , 1.2929 , 1.2809 , 1.342 , 1.3398 , 1.2865 , 1.2229 , 1.2388 , 1.1875 , 1.1743 , 1.1302 , 1.1715 , 1.2126 , 1.1676 , 1.2097 , 1.2155 , 1.2244 , 1.2315 , 1.2512 , 1.2576 , 1.2617 , 1.2887 , 1.2999 , 1.2952 , 1.3316 , 1.3691 , 1.3584 , 1.3261 , 1.3436 , 1.3629 , 1.3701 , 1.3163 , 1.2311 , 1.2038 , 1.2066 , 1.1353 , 1.114 , 1.1299 , 1.1646 , 1.1538 , 1.1626 , 1.2049 , 1.1407 , 1.1082 , 1.1048 , 1.0874 , 1.1206 , 1.1772 , 1.2322 , 1.2667 , 1.2971 , 1.179 , 1.1331 , 1.1239 , 1.1258 , 1.0855 , 1.0985 , 1.1319 , 1.1299 , 1.0847 , 1.0605 , 1.0922 , 1.1213 , 1.0698 , 1.0745 , 1.0861 , 1.087 , 1.1095 , 1.1074 , 1.1013 , 1.0928 , 1.1434 , 1.1217 , 1.129 , 1.1542 , 1.1691 , 1.1018 , 1.1118 , 1.1388 , 1.1677 , 1.214 , 1.2294 , 1.2115 , 1.2138 , 1.2133 , 1.1742 , 1.2455 , 1.2464 , 1.2139 , 1.2261 , 1.169 , 1.1801 , 1.1843 , 1.137 , 1.1175 , 1.1279 , 1.1814 , 1.1783 , 1.1232 , 1.1229 , 1.0828 , 1.038 , 0.9896 , 0.9676 , 0.9949 , 0.987 , 1.0116 , 0.9841 , 0.9708 , 1.0303 , 1.0505 , 1.1383 , 1.1209 , 1.1523 , 1.2096 , 1.1032 , 1.0554 , 1.0578 , 1.1367 , 1.1216 , 1.1568 , 1.2391 , 1.2159 , 1.2077 , 1.1724 , 1.2015 , 1.197 , 1.1914 , 1.1621 , 1.1206 , 1.135 , 1.0976 , 1.133 , 1.1035 , 1.1328 , 1.0962 , 1.0613 , 1.045 , 1.0391 , 1.0365 , 1.0348 , 0.9877 , 1.0267 , 1.0576 , 1.0337 , 0.9949 , 1.0062 , 0.9729 , 1.0004 , 1.0586 , 1.0596 , 1.0374 , 1.0385 , 1.0539 , 1.0147 , 1.0123 , 1.0448 , 1.0541 , 1.0929 , 1.1242 , 1.1056 , 1.1085 , 1.0729 , 1.0751 , 1.0984 , 1.117 , 1.1435 , 1.1853 , 1.192 , 1.1705 , 1.1931 , 1.1917 , 1.1872 , 1.2516 , 1.2811 , 1.2774 , 1.2947 , 1.3047 , 1.3442 , 1.3001 , 1.289 , 1.2433 , 1.3053 , 1.3027 , 1.3286 , 1.3712 , 1.3515 , 1.3449 , 1.3178 , 1.3208 , 1.3556 , 1.3568 , 1.3477 , 1.3438 , 1.3415 , 1.384 , 1.4362 , 1.441 , 1.3787 , 1.4025 , 1.3768 , 1.3834 , 1.3359 , 1.3145 , 1.2924 , 1.3287 , 1.3072 , 1.3206 , 1.2881 , 1.2691 , 1.2802 , 1.2296 , 1.2471 , 1.2563 , 1.3008 , 1.2888 , 1.2812 , 1.2801 , 1.2732 , 1.2503 , 1.2771 , 1.2556 , 1.2272 , 1.2554 , 1.2475 , 1.2618 , 1.248 , 1.2432 , 1.2569 , 1.2665 , 1.2734 , 1.2508 , 1.2911 , 1.2832 , 1.3084 , 1.3314 , 1.3843 , 1.3129 , 1.3018 , 1.3365 , 1.3066 , 1.2932 , 1.3071 , 1.2995 , 1.2555 , 1.3591 , 1.3052 , 1.3224 , 1.3272 , 1.3058 , 1.3419 , 1.3409 , 1.3284 , 1.3596 , 1.3673 , 1.3729 , 1.3803 , 1.3559 , 1.3356 , 1.3075 , 1.3141 , 1.2638 , 1.2138 , 1.2944 , 1.31 , 1.3244 , 1.348 , 1.3186 , 1.3191 , 1.3722 , 1.3653 , 1.3731 , 1.3743 , 1.4057 , 1.4512 , 1.4797 , 1.5049 , 1.4724 , 1.444 , 1.4327 , 1.4069 , 1.382 , 1.3726 , 1.3948 , 1.3919 , 1.3641 , 1.3267 , 1.3336 , 1.2741 , 1.3052 , 1.3092 , 1.3094 , 1.3172 , 1.338 , 1.3626 , 1.3306 , 1.3038 , 1.3165 , 1.3217 , 1.3407 , 1.37 , 1.3698 , 1.3895 , 1.3757 , 1.3873 , 1.4246 , 1.424 , 1.4265 , 1.4203 , 1.4217 , 1.3981 , 1.4016 , 1.3711 , 1.3645 , 1.3387 , 1.3357 , 1.3489 , 1.3367 , 1.4663 , 1.427 , 1.4207 , 1.4067 , 1.4307 , 1.4502 , 1.4202 , 1.4738 , 1.467 , 1.416 , 1.3714 , 1.4308 , 1.4044 , 1.4117 , 1.3982 , 1.3946 , 1.391 , 1.3757 , 1.3782 , 1.3867 , 1.4132 , 1.4093 , 1.4069 , 1.4166 , 1.4263 , 1.3922 , 1.396 , 1.4045 , 1.4193 , 1.4397 , 1.4021 , 1.4089 , 1.3988 , 1.3662 , 1.3693 , 1.3656 , 1.4023 , 1.4104 , 1.3718 , 1.3395 , 1.3536 , 1.3723 , 1.3786 , 1.4127 , 1.3997 , 1.3791 , 1.3754 , 1.386 , 1.3564 , 1.3499 , 1.3615 , 1.3363 , 1.3713 , 1.3867 , 1.3818 , 1.4059 , 1.3933 , 1.3787 , 1.3681 , 1.392 , 1.4031 , 1.4422 , 1.484 , 1.4475 , 1.4684 , 1.4642 , 1.5072 , 1.5023 ,
